annee,mois,type_profil,heure,p_normalise,prix_base_eur_mwh,prix_haut_eur_mwh,prix_bas_eur_mwh,bl_base_eur_mwh,bl_haut_eur_mwh,bl_bas_eur_mwh,prix_base_p10_eur_mwh,prix_base_p25_eur_mwh,prix_base_p50_eur_mwh,prix_base_p75_eur_mwh,prix_base_p90_eur_mwh,freq_neg_base,prix_haut_p10_eur_mwh,prix_haut_p25_eur_mwh,prix_haut_p50_eur_mwh,prix_haut_p75_eur_mwh,prix_haut_p90_eur_mwh,freq_neg_haut,prix_bas_p10_eur_mwh,prix_bas_p25_eur_mwh,prix_bas_p50_eur_mwh,prix_bas_p75_eur_mwh,prix_bas_p90_eur_mwh,freq_neg_bas
2036,6,Week-end / J. Férié,13,-0.218646,-5.0,-5.0,-5.0,82.6827,91.2881,67.6264,38.0395,7.4008,-5.0,-5.0,-5.0,0.713,36.1579,5.5192,-5.0,-5.0,-5.0,0.718,41.3315,8.691,-5.0,-5.0,-5.0,0.709
2036,6,Week-end / J. Férié,14,-0.202942,-5.0,-5.0,-5.0,82.6827,91.2881,67.6264,35.9557,2.4158,-5.0,-5.0,-5.0,0.713,34.2093,0.2401,-5.0,-5.0,-5.0,0.718,39.0113,5.0421,-5.0,-5.0,-5.0,0.73
2036,6,Week-end / J. Férié,15,-0.159232,-5.0,-5.0,-5.0,82.6827,91.2881,67.6264,39.6388,0.9521,-5.0,-5.0,-5.0,0.75,38.2685,-3.4747,-5.0,-5.0,-5.0,0.751,42.0362,0.293,-5.0,-5.0,-5.0,0.73
2036,6,Week-end / J. Férié,16,-0.112742,-5.0,-5.0,-5.0,82.6827,91.2881,67.6264,44.0781,14.2871,-5.0,-5.0,-5.0,0.686,51.296,10.9161,-5.0,-5.0,-5.0,0.692,46.5944,3.4888,-5.0,-5.0,-5.0,0.688
2036,6,Week-end / J. Férié,17,0.232654,19.2364,21.2385,15.7335,82.6827,91.2881,67.6264,72.6622,43.9303,7.9421,-5.0,-5.0,0.422,74.6642,45.9324,9.9442,-4.4649,-5.0,0.333,69.1593,40.4274,1.126,-5.0,-5.0,0.474
2036,6,Week-end / J. Férié,18,1.087915,89.9518,99.3138,73.5718,82.6827,91.2881,67.6264,122.0314,98.0018,70.1155,45.9825,29.589,0.0,131.3934,107.3639,90.6597,59.3566,39.844,0.0,105.6514,81.6219,53.7356,33.6147,14.2012,0.0
2036,6,Week-end / J. Férié,19,2.120152,175.2999,193.5447,143.3782,82.6827,91.2881,67.6264,216.3528,189.3724,167.6984,132.5127,114.868,0.0,234.5977,207.6173,188.4886,155.8568,133.1129,0.0,184.4312,157.4508,135.7768,105.6903,84.0491,0.0
2036,6,Week-end / J. Férié,20,2.54644,210.5465,232.4598,172.2066,82.6827,91.2881,67.6264,260.2449,230.6243,203.3161,167.9405,157.7679,0.0,282.1582,252.5376,225.5486,195.7124,179.6812,0.0,221.905,192.2844,165.2954,135.4591,123.164,0.0
2036,6,Week-end / J. Férié,21,2.346181,193.9885,214.1785,158.6638,82.6827,91.2881,67.6264,234.4806,208.7945,184.5666,153.0478,142.2194,0.0,254.6706,228.9845,204.7565,173.2378,162.4094,0.0,199.1559,173.4697,149.2418,133.435,112.3459,0.0
2036,6,Week-end / J. Férié,22,2.932473,242.4648,267.7,198.3126,82.6827,91.2881,67.6264,279.7299,256.9687,235.7175,213.198,195.5619,0.0,304.9652,282.204,261.2375,238.4332,220.7972,0.0,235.5777,212.8166,194.3523,169.0458,156.9663,0.0
2036,6,Week-end / J. Férié,23,2.605304,215.4135,237.8334,176.1873,82.6827,91.2881,67.6264,245.3533,229.952,212.1521,189.4513,176.7765,0.0,267.7732,252.3719,234.5719,211.8712,199.1963,0.0,206.1271,190.7258,173.0726,151.8645,137.5503,0.0
2036,7,Jour ouvré,0,1.228783,101.5991,112.1733,83.0982,82.6827,91.2881,67.6264,122.1946,110.0029,98.4757,89.8216,75.1968,0.0,131.7248,120.094,107.6694,96.9446,82.6822,0.0,102.6496,91.1569,79.9748,65.2292,53.607,0.0
2036,7,Jour ouvré,1,1.097936,90.7803,100.2285,74.2494,82.6827,91.2881,67.6264,110.1031,99.1885,89.4645,74.6154,60.2494,0.0,118.9733,106.7126,97.2302,80.2672,67.1351,0.0,92.9942,80.863,71.7947,54.2881,41.156,0.0
2036,7,Jour ouvré,2,1.049183,86.7493,95.778,70.9525,82.6827,91.2881,67.6264,102.7977,92.2756,85.0366,68.8587,51.1882,0.0,110.0533,100.9592,92.8056,74.2981,60.0875,0.0,85.2278,76.0302,68.9982,49.6797,34.3646,0.0
2036,7,Jour ouvré,3,0.940302,77.7467,85.8385,63.5893,82.6827,91.2881,67.6264,93.299,84.2222,76.7286,57.6991,38.07,0.0,100.2087,90.2173,80.8384,64.0739,42.4344,0.0,77.9595,68.7273,59.0379,41.8678,20.1852,0.0
2036,7,Jour ouvré,4,0.887775,73.4037,81.0434,60.0371,82.6827,91.2881,67.6264,88.1363,81.4753,72.364,52.8297,31.5699,0.0,95.776,87.2859,76.9579,53.7395,37.7946,0.0,73.1648,66.2795,56.0897,34.1482,14.9936,0.0
2036,7,Jour ouvré,5,0.978857,80.9345,89.358,66.1966,82.6827,91.2881,67.6264,96.2495,86.6723,79.416,58.8118,41.5727,0.0,104.6731,93.8274,85.2855,64.552,48.8401,0.0,78.1121,70.666,62.1241,43.6425,26.8348,0.0
2036,7,Jour ouvré,6,1.125499,93.0593,102.7447,76.1134,82.6827,91.2881,67.6264,117.5935,101.4674,90.1645,67.2696,52.6837,0.0,120.7793,110.0808,98.422,74.8368,62.3691,0.0,93.4259,83.4495,71.0616,48.7405,35.3582,0.0
2036,7,Jour ouvré,7,1.286664,106.3848,117.4572,87.0125,82.6827,91.2881,67.6264,124.6809,112.5152,104.7326,82.4546,68.0196,0.0,134.0958,122.5176,112.9835,87.3664,76.4862,0.0,101.997,93.2808,82.9184,56.9217,46.0415,0.0
2036,7,Jour ouvré,8,1.309011,108.2325,119.4972,88.5237,82.6827,91.2881,67.6264,122.5036,112.9522,105.2731,90.9589,71.0019,0.0,132.172,122.983,116.5205,96.9517,80.0664,0.0,101.1985,91.8887,85.547,65.9782,50.0946,0.0
2036,7,Jour ouvré,9,1.111135,91.8717,101.4335,75.1421,82.6827,91.2881,67.6264,104.5767,100.4524,89.7103,66.1036,53.5875,0.0,114.1212,106.5888,98.0901,72.8785,59.7982,0.0,87.8298,80.9704,70.0903,48.6665,33.5068,0.016
2036,7,Jour ouvré,10,0.869001,71.8513,79.3295,58.7674,82.6827,91.2881,67.6264,86.8126,80.8743,67.5027,40.4361,24.7932,0.009,93.1001,87.8455,72.2199,47.4656,30.8563,0.0,72.538,67.2834,50.8295,27.3522,3.5039,0.075
2036,7,Jour ouvré,11,0.705344,58.3197,64.3895,47.6999,82.6827,91.2881,67.6264,74.3595,67.5519,53.9107,19.8812,5.7525,0.074,79.8685,72.0859,53.1643,23.1554,9.6092,0.076,63.662,55.0166,35.7843,11.7807,-5.0,0.172
2036,7,Jour ouvré,12,0.628568,51.9717,57.3808,42.5078,82.6827,91.2881,67.6264,67.9037,61.165,43.46,10.8886,-4.3488,0.107,72.286,64.3395,48.4636,11.7938,-2.0027,0.103,57.6719,49.8892,28.6121,3.2452,-5.0,0.234
2036,7,Jour ouvré,13,0.293384,24.2578,26.7825,19.8405,82.6827,91.2881,67.6264,49.3442,37.4028,13.7788,-5.0,-5.0,0.425,49.1683,38.9612,11.9895,-5.0,-5.0,0.425,42.2263,31.467,4.3141,-5.0,-5.0,0.468
2036,7,Jour ouvré,14,0.318167,26.3069,29.0449,21.5165,82.6827,91.2881,67.6264,50.496,38.7272,13.1791,-5.0,-5.0,0.385,48.0312,41.2235,11.6461,-5.0,-5.0,0.404,40.4717,32.7633,2.4611,-5.0,-5.0,0.468
2036,7,Jour ouvré,15,0.415242,34.3333,37.9066,28.0813,82.6827,91.2881,67.6264,53.6691,43.779,26.8268,-4.5022,-5.0,0.326,54.9473,47.2596,22.2378,-4.8547,-5.0,0.329,44.2333,37.2185,11.8948,-5.0,-5.0,0.408
2036,7,Jour ouvré,16,0.5483,45.3349,50.0533,37.0795,82.6827,91.2881,67.6264,60.3652,52.9967,42.5653,6.8273,-5.0,0.172,64.8161,55.7565,43.5908,9.3627,-5.0,0.149,51.8424,42.7828,29.3314,-3.611,-5.0,0.304
2036,7,Jour ouvré,17,0.859579,71.0723,78.4693,58.1302,82.6827,91.2881,67.6264,84.446,77.0602,66.1197,40.4767,24.6785,0.011,91.843,84.302,72.1967,46.847,23.7062,0.0,71.1933,63.4883,50.8567,22.5648,5.4983,0.057
2036,7,Jour ouvré,18,1.124138,92.9467,102.6205,76.0214,82.6827,91.2881,67.6264,117.1143,99.172,90.574,73.4816,51.5314,0.0,123.2418,107.4264,98.2373,82.1717,57.7366,0.0,96.6428,81.8282,72.6348,54.4509,34.2006,0.0
2036,7,Jour ouvré,19,1.345825,111.2765,122.8579,91.0133,82.6827,91.2881,67.6264,135.7632,116.9883,107.6095,98.826,72.6998,0.0,147.3447,127.0857,118.4489,107.1805,84.0397,0.0,114.0592,96.2247,87.3463,76.7423,52.4367,0.0
2036,7,Jour ouvré,20,1.494682,123.5843,136.4467,101.0799,82.6827,91.2881,67.6264,154.0116,132.2599,122.5705,111.768,93.1397,0.0,157.2708,143.8281,134.9325,123.086,103.1721,0.0,121.9041,109.7124,100.0661,82.9996,67.8053,0.0
2036,7,Jour ouvré,21,1.497617,123.827,136.7147,101.2785,82.6827,91.2881,67.6264,150.5572,135.2853,122.6881,111.9719,98.8657,0.0,161.3137,145.0582,133.1168,124.014,108.8802,0.0,125.8774,113.4183,97.6805,88.5778,73.4439,0.0
2036,7,Jour ouvré,22,1.526326,126.2008,139.3355,103.22,82.6827,91.2881,67.6264,152.2665,133.4053,124.2594,117.0657,110.5061,0.0,157.5237,145.358,136.5658,128.9903,123.4268,0.0,121.4082,110.3123,100.8731,94.7557,85.8514,0.0
2036,7,Jour ouvré,23,1.35868,112.3393,124.0314,91.8827,82.6827,91.2881,67.6264,131.0496,117.8743,110.7906,102.1192,95.8552,0.0,141.7632,129.0056,120.8864,113.8113,107.2711,0.0,109.5057,97.3227,89.9111,82.2234,75.1224,0.0
2036,7,Week-end / J. Férié,0,1.901788,157.2449,173.6107,128.611,82.6827,91.2881,67.6264,170.7825,164.8981,155.1741,139.4967,110.3593,0.0,187.1483,180.7375,171.3069,154.2145,126.7251,0.0,142.6966,136.2642,126.5403,109.2149,81.7255,0.0
2036,7,Week-end / J. Férié,1,1.702735,140.7867,155.4395,115.1498,82.6827,91.2881,67.6264,157.6203,149.9326,137.1715,115.5665,85.2902,0.0,172.2731,164.5854,149.7967,130.2193,99.943,0.0,132.2543,124.2957,111.5346,92.38,59.6533,0.0
2036,7,Week-end / J. Férié,2,1.46261,120.9325,133.519,98.9111,82.6827,91.2881,67.6264,136.5582,126.1181,113.2793,92.7788,58.499,0.0,149.1446,137.9711,121.9054,105.3652,71.0854,0.0,115.2977,104.0966,91.2579,70.7573,36.4775,0.0
2036,7,Week-end / J. Férié,3,1.178346,97.4288,107.569,79.6873,82.6827,91.2881,67.6264,126.7474,109.2149,91.4149,73.9946,46.9625,0.0,136.8876,119.3551,100.2954,83.1599,57.1027,0.0,109.1042,92.0774,73.6734,56.2531,29.221,0.0
2036,7,Week-end / J. Férié,4,1.022028,84.504,93.2991,69.1161,82.6827,91.2881,67.6264,114.4266,96.1262,76.8681,62.9508,38.5417,0.0,123.2216,106.992,84.8521,64.4637,47.3367,0.0,99.5615,82.809,61.4801,40.2807,23.1537,0.0
2036,7,Week-end / J. Férié,5,1.06416,87.9876,97.1452,71.9653,82.6827,91.2881,67.6264,117.263,102.7504,83.2852,58.5827,42.5602,0.0,126.4206,112.5034,90.4238,67.7403,51.7178,0.0,102.0302,87.3235,67.2629,42.5604,26.5379,0.0
2036,7,Week-end / J. Férié,6,1.032026,85.3306,94.2117,69.7922,82.6827,91.2881,67.6264,112.4835,99.7311,77.2719,60.0932,40.188,0.0,121.3646,108.6121,85.5921,61.7611,49.069,0.0,97.4766,84.6068,61.7334,37.3416,24.6495,0.0
2036,7,Week-end / J. Férié,7,1.157569,95.7109,105.6724,78.2822,82.6827,91.2881,67.6264,117.7991,107.4021,84.3562,61.1033,44.4336,0.0,130.8494,117.3636,95.0511,71.0647,54.395,0.0,103.4593,89.9734,67.6609,43.6746,27.0049,0.0
2036,7,Week-end / J. Férié,8,1.11156,91.9067,101.4722,75.1708,82.6827,91.2881,67.6264,109.3271,104.5039,81.5357,57.2991,35.5561,0.0,119.091,114.0694,92.171,67.8223,45.1215,0.0,92.7895,87.7679,65.8696,41.2814,18.8201,0.0
2036,7,Week-end / J. Férié,9,0.656091,54.2473,59.8933,44.369,82.6827,91.2881,67.6264,82.427,75.5331,42.2714,13.1599,6.1883,0.06,88.073,81.179,49.9277,21.9897,11.8343,0.0,72.5487,65.6548,34.4035,5.6695,-3.69,0.204
2036,7,Week-end / J. Férié,10,0.273435,22.6084,24.9614,18.4914,82.6827,91.2881,67.6264,50.7535,42.4618,-2.0683,-5.0,-5.0,0.508,53.1065,45.833,8.4125,-5.0,-5.0,0.435,46.6366,39.363,1.9426,-5.0,-5.0,0.484
2036,7,Week-end / J. Férié,11,0.165176,13.6572,15.0786,11.1703,82.6827,91.2881,67.6264,47.2122,34.2355,0.4647,-5.0,-5.0,0.487,48.6337,42.801,6.8301,-5.0,-5.0,0.449,44.7253,35.4371,-1.0127,-5.0,-5.0,0.512
2036,7,Week-end / J. Férié,12,0.196003,16.2061,17.8928,13.255,82.6827,91.2881,67.6264,54.5929,38.0182,2.3492,-5.0,-5.0,0.452,56.2796,49.1613,12.6641,-5.0,-5.0,0.429,51.6418,38.1818,0.7441,-5.0,-5.0,0.492
2036,7,Week-end / J. Férié,13,0.050083,4.141,4.572,3.3869,82.6827,91.2881,67.6264,48.7142,26.4794,-5.0,-5.0,-5.0,0.59,49.1452,40.5515,-1.7266,-5.0,-5.0,0.556,47.9601,29.3491,-3.3085,-5.0,-5.0,0.589
2036,7,Week-end / J. Férié,14,-0.075847,-5.0,-5.0,-5.0,82.6827,91.2881,67.6264,37.4996,15.7048,-5.0,-5.0,-5.0,0.66,36.8469,25.0867,-5.0,-5.0,-5.0,0.625,38.6415,20.4878,-5.0,-5.0,-5.0,0.637
2036,7,Week-end / J. Férié,15,-0.089766,-5.0,-5.0,-5.0,82.6827,91.2881,67.6264,37.6084,17.5479,-5.0,-5.0,-5.0,0.675,36.8359,23.816,-5.0,-5.0,-5.0,0.658,39.1843,25.94,-5.0,-5.0,-5.0,0.664
2036,7,Week-end / J. Férié,16,0.189144,15.6389,17.2666,12.7911,82.6827,91.2881,67.6264,55.2509,33.5424,-2.5752,-5.0,-5.0,0.515,56.8786,46.4385,5.6962,-5.0,-5.0,0.485,52.5929,41.963,1.2207,-5.0,-5.0,0.493
2036,7,Week-end / J. Férié,17,0.430235,35.5729,39.2753,29.0952,82.6827,91.2881,67.6264,66.5481,52.303,14.0025,-3.9959,-5.0,0.355,70.2505,56.0054,18.9991,-0.932,-1.7086,0.278,60.2473,49.8029,8.1719,-5.0,-5.0,0.406
2036,7,Week-end / J. Férié,18,0.836901,69.1972,76.3992,56.5966,82.6827,91.2881,67.6264,104.7712,88.162,62.3465,42.5448,23.4074,0.0,111.9732,95.709,70.0833,52.223,31.5067,0.0,99.1163,75.9065,50.2808,32.4204,10.8068,0.0
2036,7,Week-end / J. Férié,19,1.583391,130.919,144.5448,107.079,82.6827,91.2881,67.6264,155.82,141.8337,128.7016,106.1756,85.6211,0.0,169.4458,156.236,142.0082,120.1875,104.8293,0.0,144.5167,121.0998,104.8616,82.7217,67.3635,0.0
2036,7,Week-end / J. Férié,20,1.85437,153.3243,169.282,125.4043,82.6827,91.2881,67.6264,185.2313,161.9179,150.1491,134.023,116.6113,0.0,201.189,178.1086,165.9946,149.9807,129.3938,0.0,158.8127,134.231,122.2292,106.1031,88.6914,0.0
2036,7,Week-end / J. Férié,21,2.018799,166.9197,184.2924,136.5241,82.6827,91.2881,67.6264,201.165,172.8559,165.7808,152.1224,132.9937,0.0,218.5377,191.8852,181.8851,166.665,150.1032,0.0,170.8764,144.1428,135.3852,121.7267,102.5981,0.0
2036,7,Week-end / J. Férié,22,2.206017,182.3994,201.3832,149.185,82.6827,91.2881,67.6264,207.3262,187.5677,178.3614,170.1301,155.9799,0.0,226.31,206.5515,197.3452,188.1734,174.9637,0.0,174.3206,154.3533,147.1919,136.9157,122.7655,0.0
2036,7,Week-end / J. Férié,23,2.073148,171.4134,189.2538,140.1995,82.6827,91.2881,67.6264,190.3091,173.3375,168.9199,154.9422,146.4089,0.0,208.1495,191.1779,186.7602,172.7826,164.2493,0.0,159.4128,142.1236,137.9044,123.7283,115.195,0.0
2036,8,Jour ouvré,0,1.243464,102.8129,113.5135,84.091,82.6827,91.2881,67.6264,118.1107,106.3505,98.5938,79.5772,52.131,0.0,128.8113,117.5601,110.1226,94.7537,62.8315,0.0,99.3888,88.1376,78.7501,60.8553,34.7809,0.0
2036,8,Jour ouvré,1,1.082849,89.5329,98.8513,73.2292,82.6827,91.2881,67.6264,103.8298,93.8815,83.8383,64.3127,34.4074,0.0,113.1482,104.5459,93.8987,74.0646,42.1382,0.0,87.5261,78.3457,67.6122,46.4214,22.0813,0.007
2036,8,Jour ouvré,2,1.000357,82.7122,91.3208,67.6506,82.6827,91.2881,67.6264,98.0618,87.915,76.8451,55.8958,33.8767,0.0,106.6703,97.8178,86.8169,66.3077,42.3463,0.0,83.0001,73.3624,62.6505,40.8342,23.1205,0.029
2036,8,Jour ouvré,3,0.892561,73.7993,81.4802,60.3607,82.6827,91.2881,67.6264,93.0229,81.0642,68.4843,43.9372,17.6643,0.012,101.8945,89.9876,77.8995,51.9287,25.2098,0.012,79.5843,67.6256,55.0457,30.4985,10.5156,0.05
2036,8,Jour ouvré,4,0.862497,71.3136,78.7357,58.3276,82.6827,91.2881,67.6264,88.1299,78.6303,65.6794,39.6136,25.2477,0.012,95.5961,86.0524,74.9393,47.0358,27.5188,0.012,75.5839,65.0532,53.4871,27.4645,12.8656,0.078
2036,8,Jour ouvré,5,0.945044,78.1388,86.2713,63.9099,82.6827,91.2881,67.6264,98.855,85.4813,71.6849,54.1093,25.7398,0.0,108.4371,93.657,82.8718,64.2867,31.4996,0.0,86.0757,71.2525,57.6113,39.8804,15.4109,0.042
2036,8,Jour ouvré,6,1.101245,91.0539,100.5306,74.4732,82.6827,91.2881,67.6264,111.5458,103.9272,88.4827,70.3894,41.0536,0.0,124.7154,113.4039,98.8222,80.6772,50.5303,0.0,98.658,88.1403,71.902,54.6198,29.8638,0.017
2036,8,Jour ouvré,7,1.237777,102.3427,112.9943,83.7064,82.6827,91.2881,67.6264,123.6112,110.8976,98.6412,77.8214,47.8816,0.0,137.3258,121.8469,112.3041,88.2918,58.5332,0.0,104.9749,93.37,81.3768,59.2455,29.6508,0.017
2036,8,Jour ouvré,8,1.264874,104.5831,115.468,85.5388,82.6827,91.2881,67.6264,127.3702,111.572,98.7936,79.5959,54.9193,0.0,136.4862,122.7415,110.1012,90.3707,67.9008,0.0,106.5571,92.5363,79.7493,60.5516,40.7128,0.017
2036,8,Jour ouvré,9,1.12283,92.8386,102.501,75.9329,82.6827,91.2881,67.6264,117.9915,99.7756,85.125,63.451,42.4758,0.0,126.5823,109.8523,97.2724,73.1134,52.1383,0.0,100.8339,82.87,69.4273,46.5453,27.5288,0.017
2036,8,Jour ouvré,10,0.840433,69.4892,76.7216,56.8354,82.6827,91.2881,67.6264,95.2012,78.1606,60.8611,29.4372,8.7994,0.081,101.2342,85.669,70.0045,36.6695,14.3311,0.034,82.8235,65.7829,50.1184,16.6799,-5.0,0.133
2036,8,Jour ouvré,11,0.671605,55.5301,61.3096,45.4182,82.6827,91.2881,67.6264,77.0488,67.5923,45.6854,11.8111,-5.0,0.205,82.8283,73.3718,54.0792,17.5906,-5.0,0.158,71.4754,57.4804,38.1878,1.6992,-5.0,0.233
2036,8,Jour ouvré,12,0.481849,39.8406,43.9871,32.5857,82.6827,91.2881,67.6264,60.4792,52.7225,28.529,-5.0,-5.0,0.302,64.6257,56.9919,33.4176,-1.958,-5.0,0.292,59.0484,45.4676,23.2155,-5.0,-5.0,0.345
2036,8,Jour ouvré,13,0.278972,23.0661,25.4668,18.8659,82.6827,91.2881,67.6264,45.0939,34.9299,7.4146,-5.0,-5.0,0.43,47.4946,37.3478,11.515,-5.0,-5.0,0.395,43.3958,30.7469,4.9141,-5.0,-5.0,0.459
2036,8,Jour ouvré,14,0.334992,27.698,30.5808,22.6543,82.6827,91.2881,67.6264,49.674,39.3633,13.125,-5.0,-5.0,0.359,52.5568,42.3583,20.1579,-5.0,-5.0,0.362,46.865,34.9495,12.2314,-5.0,-5.0,0.389
2036,8,Jour ouvré,15,0.5415,44.7727,49.4325,36.6197,82.6827,91.2881,67.6264,64.6089,53.4548,37.4473,2.5808,-5.0,0.234,69.2687,58.6733,42.7198,7.2407,-5.0,0.196,58.4576,46.3868,30.2607,-5.0,-5.0,0.296
2036,8,Jour ouvré,16,0.735675,60.8276,67.1584,49.7511,82.6827,91.2881,67.6264,78.9295,66.4359,51.5523,15.9438,-3.323,0.153,85.2603,74.0955,58.5043,23.008,3.0078,0.067,67.853,57.4301,41.0884,4.8672,-5.0,0.214
2036,8,Jour ouvré,17,0.954317,78.9055,87.1178,64.537,82.6827,91.2881,67.6264,97.9306,85.4284,73.9529,45.5661,16.5064,0.0,106.224,94.6329,83.77,53.7785,24.3115,0.0,84.3732,72.0521,61.1634,33.1218,10.6798,0.08
2036,8,Jour ouvré,18,1.167542,96.5355,106.5828,78.9567,82.6827,91.2881,67.6264,117.3295,104.0766,91.0135,69.7881,47.1823,0.0,127.3767,114.1583,102.6397,81.9752,57.2295,0.0,99.7506,86.7652,75.0136,56.6097,37.6363,0.007
2036,8,Jour ouvré,19,1.414335,116.941,129.112,95.6464,82.6827,91.2881,67.6264,146.4149,124.2404,111.3068,100.349,76.3712,0.0,158.5859,136.6358,127.8091,112.52,89.2756,0.0,125.1202,104.6973,94.3435,80.7282,56.6728,0.0
2036,8,Jour ouvré,20,1.514456,125.2193,138.2519,102.4172,82.6827,91.2881,67.6264,155.2885,135.3488,120.6981,107.9198,88.6271,0.0,168.1744,147.0958,134.1966,120.9524,102.7641,0.0,132.3544,111.2611,98.2498,85.9719,66.593,0.0
2036,8,Jour ouvré,21,1.554179,128.5037,141.8781,105.1035,82.6827,91.2881,67.6264,156.3209,136.7867,123.111,111.2624,94.1807,0.0,166.5029,148.7893,136.8824,124.7166,107.5552,0.0,130.0476,112.0147,99.7109,87.9766,72.0075,0.0
2036,8,Jour ouvré,22,1.462426,120.9173,133.5022,98.8986,82.6827,91.2881,67.6264,137.0607,128.1823,119.5713,109.9078,98.0966,0.0,149.6455,140.6981,130.7757,122.4926,110.741,0.0,115.042,106.0945,97.5526,88.0702,79.4403,0.0
2036,8,Jour ouvré,23,1.294223,107.0098,118.1472,87.5236,82.6827,91.2881,67.6264,119.9607,109.5379,103.3514,93.0666,81.6516,0.0,131.0981,120.7443,114.5061,105.1963,92.7889,0.0,100.5746,90.0517,83.8653,75.5822,66.5632,0.0
2036,8,Week-end / J. Férié,0,1.922725,158.976,175.522,130.0269,82.6827,91.2881,67.6264,173.4196,167.7682,155.4816,139.623,119.9076,0.0,189.9656,184.3141,172.0276,156.1689,136.4535,0.0,146.9296,138.8191,126.5325,110.6739,91.0707,0.0
2036,8,Week-end / J. Férié,1,1.666611,137.7999,152.1419,112.7069,82.6827,91.2881,67.6264,154.6896,148.4083,134.5255,120.151,88.9342,0.0,169.0315,162.7502,148.8675,134.4929,107.1416,0.0,134.739,123.3153,109.4325,95.058,67.7066,0.0
2036,8,Week-end / J. Férié,2,1.454832,120.2894,132.8089,98.385,82.6827,91.2881,67.6264,140.4664,132.6579,116.1436,97.7569,73.3961,0.0,152.9859,145.1774,128.6631,113.8485,86.2469,0.0,122.3067,110.7535,95.2401,79.4246,51.823,0.0
2036,8,Week-end / J. Férié,3,1.391302,115.0365,127.0093,94.0887,82.6827,91.2881,67.6264,136.8055,126.0547,109.2815,85.1399,61.9818,0.0,148.7783,138.0275,124.0499,99.6407,79.5371,0.0,120.3357,105.1069,93.1741,66.7201,46.6164,0.0
2036,8,Week-end / J. Férié,4,1.028532,85.0418,93.8928,69.5559,82.6827,91.2881,67.6264,111.9963,98.2774,74.5413,58.5274,37.7593,0.0,120.8473,107.1284,83.3923,68.5,50.2859,0.0,96.5104,82.7916,59.3229,44.1632,25.9491,0.0
2036,8,Week-end / J. Férié,5,1.017724,84.1481,92.9061,68.825,82.6827,91.2881,67.6264,108.8938,99.0231,73.5268,54.4931,37.7803,0.0,117.6518,107.7811,82.2848,62.6384,51.163,0.0,93.5706,83.7,62.8629,39.1699,27.0818,0.0
2036,8,Week-end / J. Férié,6,1.178194,97.4163,107.5552,79.677,82.6827,91.2881,67.6264,120.1429,106.8814,86.0357,67.649,47.4159,0.0,130.2818,117.0203,102.8614,77.9691,58.642,0.0,104.1379,89.1422,76.7348,50.091,30.7638,0.0
2036,8,Week-end / J. Férié,7,1.165774,96.3893,106.4213,78.8371,82.6827,91.2881,67.6264,123.0418,111.4886,87.9509,64.2838,54.3096,0.0,133.0738,121.5206,100.2694,74.6006,64.3416,0.0,105.4895,93.9364,72.6852,47.0163,37.905,0.0
2036,8,Week-end / J. Férié,8,1.308035,108.1518,119.4081,88.4577,82.6827,91.2881,67.6264,130.8396,119.3642,98.9844,71.8746,50.7442,0.0,142.0959,130.5945,111.88,85.935,67.9452,0.0,111.1455,99.6441,80.9296,54.9846,36.9949,0.0
2036,8,Week-end / J. Férié,9,0.62004,51.2666,56.6023,41.9311,82.6827,91.2881,67.6264,78.8638,72.41,44.0577,12.0817,-0.8606,0.153,84.1996,76.0977,49.3935,17.7108,4.4751,0.0,69.7354,61.4265,34.7222,3.0395,-5.0,0.21
2036,8,Week-end / J. Férié,10,0.254341,21.0296,23.2183,17.2001,82.6827,91.2881,67.6264,47.1341,39.3688,-3.6686,-5.0,-5.0,0.529,49.3229,39.7715,1.7298,-5.0,-5.0,0.482,43.3047,33.7533,-4.2884,-5.0,-5.0,0.532
2036,8,Week-end / J. Férié,11,-0.062277,-5.0,-5.0,-4.2116,82.6827,91.2881,67.6264,28.3152,19.4023,-5.0,-5.0,-5.0,0.612,27.7793,16.0277,-5.0,-5.0,-5.0,0.641,29.2529,17.5013,-5.0,-5.0,-5.0,0.608
2036,8,Week-end / J. Férié,12,-0.165278,-5.0,-5.0,-5.0,82.6827,91.2881,67.6264,32.8101,18.5046,-5.0,-5.0,-5.0,0.632,31.3878,12.1124,-5.0,-5.0,-5.0,0.631,38.9828,20.993,-5.0,-5.0,-5.0,0.608
2036,8,Week-end / J. Férié,13,-0.193418,-5.0,-5.0,-5.0,82.6827,91.2881,67.6264,38.3696,9.12,-5.0,-5.0,-5.0,0.657,36.7051,7.4556,-5.0,-5.0,-5.0,0.667,42.714,13.4213,-5.0,-5.0,-5.0,0.624
2036,8,Week-end / J. Férié,14,-0.178563,-5.0,-5.0,-5.0,82.6827,91.2881,67.6264,28.873,4.8694,-5.0,-5.0,-5.0,0.716,27.3364,3.3328,-5.0,-5.0,-5.0,0.717,43.1836,8.9988,-5.0,-5.0,-5.0,0.699
2036,8,Week-end / J. Férié,15,-0.127222,-5.0,-5.0,-5.0,82.6827,91.2881,67.6264,31.4873,9.8823,-5.0,-5.0,-5.0,0.686,30.3925,8.52,-5.0,-5.0,-5.0,0.689,46.7333,11.7978,-5.0,-5.0,-5.0,0.642
